Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;0;уч;;при;Барышевка;8000;;;41748;.;;;;27 сот земли,под ОСГ.
Жил;2;ч/д;;мар;Новогоголевский пер;42000;;;41749;.;49,00;;;все уд-ва,м/п окна,скважина,авт.отопл,2,5 сот прив.земли,сарай,погреб.
Жил;1;4/9;п;бог;Красный пер;32000;;0000;41750;.;;18,50;9,00;н/у,л/з,бойлер,утеплена,жил.сост.
Жил;0;дача;к;при;Станишовский массив;0;;;41752;.;;;;4,5 сот земли,газ,колодец.
Жил;0;уч;;при;Рудня-Пошта;2000;;;41753;.;;;;17 сот прив.земли,под застройку,рядом свет,газ,река,лес.
Жил;0;уч;;при;Барашевский массив;2000;;;41754;.;;;;4,8 сот земли,рядом лес,став,свет.
Жил;7;ч/д;;мал;Набережная;0;;;41755;.;;;;все уд-ва,2 сот земли,гараж.
Жил;3;дом;к;при;Троянов;16000;;;41756;.;80,00;;;газ,вода во дворе,хор.подъезд,рядом центр,река,лес.
Жил;0;уч;;пол;Королёва;0;;;41757;.;;;;4,5 сот земли,под застройку,цена договорная.
Жил;3;1/5;п;пол;Кибальчича;45000;;;41758;р;62,00;40,00;6,00;кв.холл,хор.сост,авт.отопл,б/з,с мебелью.
Жил;2;ч/д;;при;Новая Боровая;0;;;41760;.;;;;жил.сост,летн.кухня,можно под дачу,хор.место,рядом ж/д ветка,центр и река.
Биз;0;к/н;;кор;Черняховского;0;;;41761;.;1400,00;;;4-х этажное здание,под коммерч.деятельность,12 сот земли.
Жил;0;уч;;при;Барашевский массив;2200;;;41762;.;;;;4,5 сот прив.земли,ф-нт,свет рядом,сад,рядом река.
Жил;1;6/9;к;при;Вокзальная;35000;;;41763;.;36,00;18,00;8,00;н/у,жил.сост.
Жил;0;уч;;при;Дениши;4800;;;41764;.;;;;12 сот земли,сухой,ровный,рядом река,лес.
Жил;0;уч;;при;Тетеревский массив;0;;;41765;.;;;;5 сот земли,ф-нт,деревья,кустарники.
Биз;0;к/н;;мар;Киевское шоссе;90000;;;41766;.;140,00;;;р-н Аэропорта,магазин,фасадное здание,20м от трассы,парковка,80% готовности,пакет документов.
Жил;0;ч/д;;бог;Максютова;39000;;;41767;.;108,50;67,00;16,70;Недострой,без вн.работ,2 с/у,4 комн,м/п окна,брон.дв,крыша металлочерепица,4 сот прив.земли.
Жил;0;уч;;при;Дубовец;7000;;;41768;.;;;;7,5 сот земли, дом 6*4м, кирп.гараж.
Жил;0;уч;;при;Буки;0;;;41771;.;;;;10 сот земли,под застройку,все ком-ции рядом.
Жил;3;11/14;к;бог;Мира просп;45000;;;41772;р;68,00;40,00;9,00;угл,жил.сост.
Жил;3;7/10;к;пол;Кибальчича;52000;;;41773;р;62,00;40,00;9,00;хор.жил.сост.
Жил;3;3/5;к;бум;Слободская;51000;;;41774;р;68,00;;7,00;ЧШ,авт.отопл,жил.сост.
Жил;0;к/н;;ц;Привокзальная площ;0;;;41775;.;;;;Магазин,65 кв.м.
Жил;3;дом;;при;Глыбочица;45000;;;41776;.;;;;17 сот земли,сарай,колодец,газ.
Жил;0;дача;;при;Соколовский массив;16000;;;41777;.;;;;Зимн.вариант,5 сот обработанной земли,сарай,рядом лес.
Жил;0;дача;;при;Соколовский массив;8000;;;41778;.;;;;Летн.вариант,5 сот земли.
Биз;0;к/н;;ц;Домбровского;105000;;;41779;.;100,00;;;часть дома,5 сот прив.земли,фасад,2 зала.
Жил;4;дом;дк;мар;Волошкова проезд (р-н лицея);80000;таня-а;;41780;.;141,00;;24,00;Новый,все уд-ва,евроремонт,5 сот земли,здан в эксплуатацию.
Жил;0;дача;д;при;Пряжев;7000;;;41782;.;;;;5 сот земли,фрукт.деревья,100 м от озера.
Жил;0;дом;дк;при;Лука;11500;;;41783;.;;;;нужен капит.ремонт,40 сот прив.земли,колодец,сад,300 м от трассы.
Жил;0;к/н;;при;Болярка;35000;;;41784;.;1700,00;;;трасса Киев-Чоп,17 км от Житомира,2,5га,три здания,газ,вода,свет на уч.
Биз;0;к/н;;при;Станишовка;50000;;;41785;.;46,00;;;магазин,6 сот земли,возм аренда 3000 грн.
Жил;0;уч;;при;Вересы;7000;;;41786;.;;;;10 сот земли,под застройку.
Жил;0;уч;;при;Междуречье;12000;;;41787;.;;;;18 сот земли.
Жил;3;4/4;к;при;Озерное;30000;;;41788;.;57,00;40,00;6,00;нужен ремонт,балкон,н/у.
Жил;1;дача;;при;Солнечное;14000;;;41789;.;;;;4,5 сот земли,сарай,колодец,газ балонный,не приватизирована.
Жил;2;дом;;при;Васильевка;7500;;;41790;.;52,00;;;сад,сарай,40 сот.
Жил;0;уч;;при;Буки;3000;;;41794;.;;;;8,5 сот земли,рядом все ком-ции,река.
Жил;3;4/9;п;па;Б.Тена;47000;;;41795;.;80,00;;;н/у,б/л/з,с/у разд,косм.ремонт,тел.
Жил;0;уч;;при;Зарубынци;0;;;41796;.;;;;пай,3 га земли.
Жил;0;4/4;к;при;Дениши;22000;;;41797;.;48,00;;4,50;брон.дв,авт.отопл,тел.
Биз;0;к/н;;мар;Баранова;250000;;;41798;.;1000,00;;;под склад,про-во,высокие потолки склад 800 кв.м,офис 200 кв.м.
Жил;4;дом;;ц;Ватутина;78000;;;41799;.;80,00;;;1 сот земли,все уд-ва, 2 капит.гаража,сад.
Жил;1;1/4;к;при;Озерное;19000;;;41800;.;32,00;17,00;6,00;косм.ремонт,н/у.
Биз;0;к/н;к;бог;Жукова;360000;;;41801;.;280,00;;;утеплено и обшито метал.профилем,действовал 1 год магазин.
Жил;2;ч/д;;ц;8 Марта;38000;;;41802;.;;;;отд.двор,газ,вода,выгр.яма.
Жил;1;1/9;к;бог;Мира просп;11500;;;41803;общ;;13,50;;Комната в Общ,блочн.сис-ма,косм.ремонт.
Жил;2;ч/д;;при;Глыбочица;42000;;0000;41804;.;62,00;30,00;10,60;все уд-ва,свет,вода,газ,выгр.яма,отд.двор,3,3 сот прив.земли.
Жил;1;5/5;п;пол;Космонавтов;27000;ков-а;;41805;.;34,00;18,00;6,00;косм.ремонт,н/у,б/з,кафель,колонка,крыша перекрыта.
Жил;2;9/9;к;кро;Г.Потапова;20000;;0000;41807;общ;;;;2 комн.в Общ,блок,свой с/у и душ,душ на 3 семьи,с мебелью и быт.техникой.
Жил;2;1/10;к;ц;Киевский пер;95000;;;41808;р;60,00;;12,00;н/у, авт.отопл,ремонт,ламинат.
Жил;2;1/2;к;ц;Любарская;57000;ктн-а;КТН;41809;р;50,20;30,00;8,00;Сталинка,Н-3м,авт.отопл,евроремонт,м/п окна,нов.стол,сант,брон.дв,место под гараж,свой подвал.
Жил;2;3/5;п;ц;Киевская-Мануильского;38000;;оля;41810;р;46,00;30,00;6,00;н/у,жил.сост,с/у разд,колонка,кладовка,б/з.
Жил;3;5/5;к;ц;Победы;45000;;;41811;см/р;55,00;;6,50;н/у,без ремонта,с/у совм,колонка.
Жил;4;дом;к;при;Клитчин;88000;;тамар;41813;.;110,00;;20,00;5 лет дому,прибалтийский дизайн,все уд-ва,гараж,20 сот земли.
Жил;1;ч/д;к;бог;Мира;21500;;0000;41814;.;;20,00;10,00;Н-2,80м,газ,колодец,1,5 сот земли,общ.двор,возм.отделить,место для машины.
Биз;1;1/5;к;ц;Победы;45000;;0000;41816;.;30,50;;;под офис,магазин,2 окна фасадных.
Жил;3;2/5;п;пол;Королёва;38000;лена-а;Лена;41817;см/р;48,00;35,00;6,00;нов.сант,ремонт,колонка,б/з,рядом остановка,тихий двор.
Жил;1;4/9;к;пол;Полевая площ;22500;лена-а;Лена;41818;МС;25,00;12,00;5,00;ремонт,м/п окна,бойлер,н/у.
Жил;2;2/5;п;ц;Домбровского;40000;;Лена;41819;р;46,00;28,00;6,00;с/у разд,н/у,м/п окна,2 кладовки,б/з,окна во двор,жил.сост.
Жил;3;8/10;к;ц;Домбровского;70000;юля-а;юля;41823;р;70,00;40,00;8,50;авт.отопл,н/у,натяжные потолки,мебель,техника,евроремонт.
Биз;0;к/н;;при;Коростышев;42000;;;41824;.;90,00;;;помещение, 26 сот прив.земли,Н-4 м, свет рядом.
Жил;1;ч/д;;ц;Лысенко;30000;;;41826;.;28,00;;6,00;отд.двор, 0,9 ост прив.земли, ремонт, все уд-ва.
Жил;3;5/5;к;ц;Черняховского;52000;;0000;41828;см/р;72,20;54,50;6,00;н/у, б/з, колонка,жил.сост.
Жил;2;4/10;к;кро;Народицкая;46000;;0000;41829;р;50,00;28,00;8,00;Новострой,кафель,сант,ремонт,ламинат.
Жил;2;5/5;к;ц;Черняховского;34000;;0000;41830;см;;;;смежные комнаты,жил.сост.
Жил;1;4/9;;кро;Крошенская;30000;;0000;41831;.;;;;жил.сост.
Жил;3;5/5;п;при;Высокая Печь;20000;;;41834;см/р;56,70;39,30;5,60;авт.отопл,жил.сост,м/п окна,б/з.
Жил;0;уч;;при;Лещин;0;;;41835;.;;;;31 сот земли,газ,вода,свет,асф.подъезд,договорная цена.
Жил;2;ч/д;;при;Писки;15000;;;41836;.;;24,00;;печн.отопл,8,5 сот прив.земли,фрукт.деревья,колодец,сарай,летн.кухня,возм.достройки.
Жил;5;дом;;мал;Пионерская;120000;;;41837;.;200,00;;;блоки/кирпич,4 сот земли,все уд-ва,хор.сост, 1998 г.п.
Жил;0;уч;;при;Града;5000;;;41838;.;;;;12 сот, 25 км от Житомира,возм. под застройку.
Жил;3;дом;к;при;Сингуры;55000;;;41839;.;104,00;;;17 сот земли, все уд-ва,газ,сад,огород,колодец.
Жил;0;дача;;при;Барашевский массив;17000;;;41840;.;;;;9 сот земли,дом 6*8м, сауна,камин,свет,бойлер,колодец,выход в лес,все уд-ва.
Жил;2;дом;дк;при;Млынище;32000;;;41841;.;;;;62 сот земли, под застройку,старый дом,нужен ремонт.
Жил;0;дача;;при;Березовский массив;5000;;;41843;.;;;;свет, печка,колодец,сарай,4,5 сот прив.земли,рядом газ,огород.
Жил;1;1/5;к;при;Новогуйвинск;22000;;;41844;.;;;;без балкона,жил.сост.
Жил;0;дом;;мар;Саенко;86000;;;41845;.;300,00;;;70% готовности,10 сот земли,свет,газ,цокол.этаж,гараж на 2 авто,дуб.стол,крыша оцинкована.
Жил;2;ч/д;;ц;Любарская;60000;;;41846;.;50,00;;;1 сот земли,подвал,хор.сост.
Жил;2;1/2;к;кро;Андреевская;41000;;;41847;.;61,00;30,00;9,00;авт.отопл,подвал,сарай,гараж.
Жил;0;дом;дк;при;Глыбочица;60000;;;41848;.;75,00;;;60 сот прив.земли,сарай,сад,колодец,свет,газ на уч.
Жил;3;4/4;к;кор;Богуна проезд;60000;;;41850;р;76,00;46,00;8,00;н/у,м/п окна,нужен ремонт,б/з,нов.колонка,кладовая.
Жил;0;уч;;при;Буки;45000;;;41851;.;;;;12 сот прив.земли,ф-нт,документы,проект,газ,скважина,рядом лес,река,+6 сот под огород,сад.
Жил;2;ч/д;;кор;Черняховского;18000;;;41852;.;;;;р-н Монумента Славы,3 сот прив.земли,ветхая часть дома,вода в доме,слив,выгр.яма.
Жил;2;10/10;к;кро;Щорса;40000;;;41853;р;;;;ремонт,м/п окна,колонка.
Жил;3;2/5;п;пол;Кибальчича;42000;;;41854;р;63,00;45,00;6,00;н/у, капит.ремонт,м/п окна,бр.дв,ламинат,с/у разд,б/з,рядом садик,школа.
Жил;1;3/3;к;бум;Козятинская;30000;;;41855;.;;24,00;11,50;ремонт,авт.отопл,л/з,брон.дв,огород,сарай.
Жил;2;9/9;п;пол;Витрука;43000;;;41856;р;51,00;29,00;9,00;евроремонт,м/п окна,нов.сант,встр.кухня,2 кладовые.
Жил;0;уч;;при;Давыдовский массив;2000;;;41857;.;;;;4,5 сот прив.земли,под застройку.
Жил;0;дом;;при;Вильск;20000;;;41858;.;;;;добротный,70 сот земли,рядом река,колодец,погреб,сарай.
Жил;0;уч;;кро;Малинская;16000;;;41859;.;;;;17 сот земли,под застройку,ком-ции рядом.
Жил;2;дом;;при;Сингуры;38000;;;41860;.;;;;летн.кухня,все уд-ва,ремонт,30 сот прив.земли,газ и вода в доме.
Жил;1;5/5;п;ц;Шелушкова-Котовского;27000;настя-а;;41861;.;32,00;;;н/у,косм.ремонт,колонка,б/з,тел,тихий р-н.
Жил;2;5/5;к;ц;Киевская;41500;;;41862;см;47,00;28,00;6,00;колонка,б/з,нов.вх.дв.
Жил;3;5/5;к;ц;Короленко площ;40000;;;41865;см/р;53,00;38,00;;угл,без ремонта.
Жил;3;5/9;к;ц;Привокзальная площ;60000;;;41866;р;68,00;40,00;9,00;без ремонта,угл.
Жил;0;уч;;при;Сингуры;11000;;;41867;.;;;;18 сот, под застройку,среди жилых домов,ком-ции рядом.
Жил;3;ч/д;;ц;Крошенский пер;35000;;;41868;.;53,00;38,00;12,50;3 сот земли,возм.отд.двор,газ.отопл,проект на воду.
Жил;0;уч;;при;Тетеревка;15000;;;41869;.;;;;10 сот земли,под ОСГ,возм.переоформить под застройку,сторона реки.
Жил;0;уч;;при;Гуйва;10500;;;41870;.;;;;9 сот земли,колодец,сад,газ и свет рядом.
Жил;0;1/4;;кор;Радонова;27000;;;41871;.;72,00;43,00;9,00;После строителей,сдача дома конец 2012г,авт.отопл,брон.дв,м/п окна.
Жил;0;уч;;при;Тетеревский массив;6000;;;41872;.;;;;11 сот земли,хозпостройки,колодец,свет,рядом газ,река.
Жил;1;1/5;;при;Бердичев;12000;;;41873;.;28,00;14,90;13,00;возм.под бизнес,котёл,вода,счётчики,бол.подвал.
Жил;0;уч;;при;Междуречье;4500;;;41874;.;;;;6 сот земли,дачный.
Жил;3;4/5;п;ц;Киевская;51000;;;41875;.;61,00;45,00;6,00;хор.сост.
Жил;0;уч;;при;Лука;12000;;;41876;.;;;;25 сот земли,под затройку.
Жил;3;дача;к;при;Бобровский масив;21000;;;41877;.;65,00;;11,00;"30 км от Житомира,под ""шубой"",балкон,зимн.вариант,2 кирп.сарая,погреб,18 сот,теплица,гараж,колодец."
Жил;0;уч;;при;Вересы;4500;;;41878;.;;;;13 сот земли,под застройку.
Жил;0;дом;;при;Солнечное;65000;;;41879;.;200,00;;;пиноблок/кирпич,высокий цоколь,без вн.работ,12 сот земли,газ,свет рядом,недалеко озеро.
Жил;0;уч;;мар;Баранова;35000;;;41880;.;;;;10 сот земли,под застройку.
Жил;3;8/9;п;па;Б.Тена;50000;лена-а;;41881;р;68,00;42,00;8,50;жил.сост,тел,н/у,б/л/з,теплая.
Жил;0;уч;;при;Олиевка;28000;;;41882;.;;;;2,8 га земли,под застройку,рядом трасса Киев-Черняхов,газ,свет рядом,можно под ком-цию.
Жил;0;уч;;пол;Химволокно;6500;;;41884;.;;;;10 сот, 20*50м,под ОСГ,возм.перевод под стр-во,рядом все ком-ции.
Жил;0;уч;;бог;Котляревского;16500;;;41885;.;;;;12 сот земли,под застройку,ф-нт 6*8м,колодец,сарай,свет,газ рядом.
Жил;1;3/5;к;при;Андрушевка;13000;;;41886;.;37,00;20,00;7,00;без ремонта,центр.
Жил;0;дача;;при;Бобровский массив;0;;;41887;.;;;;дом 6*5м,сарай 5*3м,9 сот земли,газ рядом,фрукт.деревья,кусты смородины.
Жил;2;ч/д;;при;Рудня-Почта;0;;;41888;.;;;;30 км от Житомира, 15 сот прив.земли,сад,колодец,рядом река,газ.
Жил;1;4/5;к;ц;Котовского;15000;;;41891;комун;;21,00;;1/2 часть 3 ком. кв., жил.сост,н/у,колонка.
Жил;3;2/9;п;бог;Польский Бульвар;57000;;;41892;р;74,00;;9,00;хор.жил.сост,н/у,счётчики,2 л/з.
Жил;2;дача;;при;Соколовский массив;13000;;;41893;.;32,30;28,60;;ракушняк,шуба,утеплена,4,7 сот земли,колодец,погреб,сарай.
Жил;2;4/9;п;па;Б.Тена;39500;ков-а;;41894;р;51,00;30,00;9,00;н/у,жил.сост.
Жил;2;ч/д;дк;ц;Войкова;38000;;тамар;41895;р;42,00;;6,00;газопечное отопл,отд.двор,5 сот земли.
Жил;2;ч/д;дк;ц;Ольжича;63000;;тамар;41896;р;42,00;;6,00;газопечное отопл,отд.двор,5 сот земли,возм.построить ещё один дом.
Жил;1;10/10;к;кор;Черняховского;31000;инна-а;;41897;.;40,00;19,50;8,50;н/у,б/з с кухни,с/у совм,хор.жил.сост,квартира с видом на речку.
Жил;1;4/9;к;кро;Г.Потапова;22000;;неля;41899;общ;;20,00;;Комната в Общ,свой с/у совм,бойлер,ремонт,кухня в комнате.
Жил;0;уч;;пол;Химволокно;7000;;неля;41900;.;;;;10 сот прив.земли, под садоводничество.
Жил;0;уч;;при;Писки;9000;;;41901;.;;;;19 сот земли,под застройку,р-н новостроек,рядом газ,свет,хороший подъезд.
Жил;0;уч;;при;Пищанка;28000;;;41902;.;;;;35 сот,под застройку,рядом жилые дома, газ, свет.
Жил;0;дача;;при;Ивановка;20000;;;41903;.;;;;24 сот,рядом лес,жилой дом 6*7м,+ф-нт под дом 10*9м,есть вода и газ.
Жил;4;дом;;при;Черняхов;40000;;;41904;.;70,00;;;гараж, летняя кухня, двор асфальтирован, колодец, ведется газ,возм.обмен на квартиру в Житомире.
Жил;3;дом;дк;бог;Мира;75000;таня-а;;41905;.;85,00;;;9,4 сот прив.земли,газопечн.отопл,капит.ремонт,все ком-ции,асф.двор и подъезд,хозпостройки,сад.
Биз;0;к/н;;ц;Житний рынок;200000;;;41906;.;215,00;;;Действующий магазин,5 сот в собственности,ремонт.
Биз;0;к/н;;ц;И.Кочерги;160000;;;41907;.;223,00;;;Действующий магазин,отд.стоящ.здание,ремонт,авт.отопл,сдан в аренду.
Жил;0;уч;;мар;Баранова;20000;;;41908;.;;;;10,5 сот прив.земли,под застройку.
Жил;0;уч;;при;Станишовка;100000;;;41910;.;;;;2,3 га прив.земли.
Жил;3;5/5;к;кро;Щорса;55000;тамар-а;тамар;41911;р;68,00;40,00;7,50;Чешка, авт.отопл,ремонт,н/у,б/з,крыша домиком.
Жил;2;3/5;к;при;Березовка;23000;;;41912;.;54,00;29,00;9,00;не угловая, лоджия и балкон застеклены, с/у раздельный,ав.отоп,газ, вода, огород, 2 сарая, погреб.
Жил;3;дом;;при;Червоне;40000;;;41913;.;;;;"газ, свет, есть печка и котел,15 сот земли..
во дворе, стоят сарайчики и подземный погреб"
Жил;3;дом;к;при;Чуднов;20000;;;41914;.;58,00;46,40;;жил.сост,сарай,погреб,сад,,20 сот земли.
Жил;3;дом;;при;Килки (Чудновский р-н);8000;;;41915;.;;;;в жилом состоянии, все хоз. пристройки, 2-этажная летняя кухня.
Жил;2;дача;;при;Барашевский массив;13500;;;41918;р;;;;7*4м,зимн.вариант,печн.отопл,погреб,колодец,сад,ограждено,9 сот прив.земли.
Биз;1;ч/д;дк;ц;Чапаева-Московская;50000;;оля;41919;.;;30,00;9,00;фасадн.выход,центр.отопл,вода,кан-ция,возм.под офис.
Жил;0;уч;;при;Ивановка;10000;;;41920;.;;;;10 сот,под садоводничество,61*25 м.
Жил;0;уч;;при;Корчак;12000;;;41921;.;;;;12 сот,под застройку,38*36м.
Жил;0;уч;;при;Олиевка;25000;;;41922;.;;;;10 сот,под застройку,40*25м.
Жил;0;уч;;при;Глыбочица;10000;;0000;41923;.;;;;12 сот,газ,свет рядом.
Жил;1;3/9;п;ц;Мануильского;32000;;0000;41924;.;36,00;19,00;7,50;угл,с/у совм,б/з,м/п окна,кафель,перепл.
Жил;4;8/10;к;кор;И.Богуна про;110000;;0000;41925;р;100,00;;;дорогой ремонт,дер.стеклопакеты,кухня-студио,3 л/з,с/у разд.
Жил;1;2/5;к;при;Высокая Печь;12000;;;41926;.;30,00;17,00;6,00;н/у,хор.жил.сост,авт.отопл,б/н.з.
Жил;2;5/5;к;ц;Театральная;65000;;гдв;41927;р;67,00;37,00;9,50;Сталинка,б/з,л/з,н/у,м/п окна,ремонт.
Жил;2;2/9;к;бог;Жукова;44000;инна-а лена-а;;41928;р;56,50;29,00;8,00;н/у,угл,тёплая,2 б/з,с/у разд,бойлер,жил.сост.
Жил;3;4/9;к;бог;Мира просп;58500;инна-а юля-а;;41929;р;67,20;40,10;9,40;авт.отопл,м/п окна,жил.сост.
Жил;1;3/5;к;бог;Офицерская;35000;;;41930;.;38,00;;;Чешка,ремонт,колонка,встр.кухня.
Жил;1;3/5;п;кро;Крошенская;29000;;0000;41931;.;33,00;18,00;6,00;н/у,колонка,встр.кухня,жил.сост.
Жил;2;ч/д;;ц;Гоголевский 3 пер;24000;;0000;41932;см;25,00;16,00;7,00;отд.двор,1 сот,35 лет,центр.кан-ция,газ.
Жил;1;4/9;п;бог;Мира просп;30000;;;41933;.;38,00;;;н/у,нужен ремонт.
Жил;1;5/5;к;ц;Киевская-Хлебная;32000;;;41934;.;33,50;18,60;;б/з,жил.сост,н/у.
Жил;0;уч;;смо;р-н Затишье;5000;;;41936;.;;;;10 сот прив.земли,под застройку,рядом все ком-ции.
Жил;2;8/9;к;пол;Кибальчича;33500;алёна-а;;41937;р;45,70;25,00;7,80;жил.сост,б/з,угловая.
Жил;0;уч;;при;Вышполь;0;;;41938;.;;;;11 сот,под застройку,рядом лес,озеро,все ком-ции,цена договорная.
Жил;0;дача;;при;Соколовский массив;8500;;;41941;.;;;;4,5 сот прив.земли.
Жил;0;пай;;при;Корчак;0;;;41942;.;;;;16 га земли,цена договорная.
Жил;0;дача;дк;при;Березовский массив;10000;;;41943;.;;;;9*7м,12 сот земли,колодец,сарай,свет подведено в дом до счётчика.
Жил;2;ч/д;;ц;Хлебная;26000;;0000;41944;см;40,00;;;хор.сост,земли нет.
Жил;4;дом;к;ц;Житний 1 пер;49000;;;41946;.;88,00;;;4 отд.входа,газ. и печн.отопл,счётчики,2 сот,отд.двор,2 заезда,вода рядом.
Жил;0;уч;;при;Пряжев;45000;;;41947;.;;;;30 сот земли,3 акта,у соснового леса,рядом газ,свет,вода.
Жил;0;дача;;при;Вильский массив;15000;;;41948;.;;;;12 сот земли,сад,огород,рядом лес.
Жил;0;дача;к;при;Буки;8000;;;41949;.;;;;м/п окна,нов.двери,9 сот,во дворе колодец,рядом лес,река,остановка.
Жил;0;дача;к;при;Станишовка;32000;;;41950;.;79,00;31,00;8,00;бетон,зимн.вариант,нов.стол,газ.стояк,бойлер,6 сот обраб.земли,колодец,выгр.яма,рядом лес,беседка.
Жил;0;уч;;при;Междуречье;5500;;;41951;.;;;;6 сот прив.земли,вагончик.
Жил;0;дом;;смо;Смаковка;60000;;;41952;.;;;;Недострой,65% готовности,м/п окна,металлочерепица,колодец,нас.станция,выгр.яма,свет,10 сот,ограждено
Жил;0;уч;;при;Дубовец;0;;;41953;.;;;;хор.сост, 1500 грн.
Жил;2;дом;дк;при;Н.Выгода;20000;;;41954;.;;;;хор.сост,газ,ухоженный двор и земля,для жилья и дачи.
Жил;3;дача;;при;Пряжев;18000;;;41955;.;;;;мансарда,печка,камин,колодец,с/у,вольер.
Жил;3;ч/д;к;мал;Каховская;50000;;;41956;.;;44,00;7,00;хор.сост,уд-ва,авт.отопл,отд.двор,гараж,5 сот прив.земли,место для пристройки.
Жил;0;уч;;бог;Соколова гора;30000;;;41957;.;;;;12 сот,под застройку,ком-ции рядом.
Жил;4;дом;;при;Ивановка;60000;;;41958;.;;;;40 сот прив.земли,ф-нт на 2-й этаж,уд-ва,колодец,газ,свет,гараж,авт.отопл.
Жил;0;дом;;при;Каменский массив;20500;;;41959;.;;;;гараж,7,2 сот земли,плод.деревья,баня,сарай,теплицы,рядом озеро,лес.
Биз;0;к/н;;при;Черняхов;155000;;;41960;.;350,00;;;Гранитный цех,с оборудованием.
Жил;1;5/5;к;при;Новогуйвинск;29500;;;41961;.;;18,50;7,00;Чешка,хороший ремонт,б/з,угл,мебель,нов.сант,бойлер,ламинат,брон.дв,м/п окна.
Жил;3;дом;;при;Тетеревка;80000;;;41962;.;80,00;;;уд-ва,летн.кухня,сарай,14 сот земли,забор,асф.подъезд.
Жил;0;дача;;при;"Кооп ""Труженик""";9000;;;41963;.;;;;газ, свет.
Жил;0;дача;;при;Солнечное;11500;;;41966;.;;;;Летний,4,5 сот земли,сарай,колодец,забор.
Жил;4;дом;д;при;Троянов;8000;;;41967;.;;;;под штукатуркой,газ рядом,20 сот прив.земли,сарай,2 погреба,летн.кухня,колодец,нужен ремонт.
Жил;0;уч;;при;Березовский массив;5000;;;41968;.;;;;6 сот прив.земли,рядом лес,газ,свет,хор.подъезд,обработан.
Жил;0;уч;;при;Солнечное;17000;;;41969;.;;;;10 сот,под застройку,ф-нт,цоколь из камня,гараж,проект на дом,ком-ции,скважина,асф.подъезд.
Биз;0;к/н;;бум;И.Гонты;0;;;41970;.;;;;помещения под склады и про-во,от 30 и 214 кв.м,свет,вода,подведён газ.
Жил;0;уч;;ц;Байка;16000;;;41972;.;;;;5 сот земли, р-н нефтебазы.
Жил;2;дача;;при;Соколовский массив;21000;;;41973;.;;;;6*6м,свет,вода,выгр.яма,бойлер,насос.станция,душ.кабина,с/у,стир.машина,м/п окна,скважина,рядом лес.
Биз;0;к/н;;при;Головенка;80000;;;41974;.;1500,00;;;помещение.
Жил;0;дача;;при;Барашевский массив;13000;;;41975;.;;;;6*6м,гараж в цоколе,ремонт,м/п окна,брон.дв,4,5 сот прив.земли,колодец,летн.кухня,ограждено.
Жил;3;ч/д;к;кро;Садовая;45500;;;41976;.;;;;ремонт,м/п окна,вода,центр.кан-ция,колонка,4,5 сот прив.земли,гараж,сарай.
Жил;0;уч;;при;Тетеревка;16000;;;41977;.;;;;8 сот земли,под застройку,ф-нт 8*9м.
Жил;0;уч;;при;Довжик;21000;;;41978;.;;;;12 сот прив.земли,под застройку,ком-ции рядом.
Жил;2;дом;;при;Забродье;10000;;;41979;.;;;;40 сот земли,хозпостройки.
Жил;0;дача;;при;Соколовский массив;28000;;;41980;.;;;;2 дома 2-хэтажных,зимн.и летн.вариант,вода,с/у,кан-ция,ухоженная,красивая,рядом озеро.,мебель,6 сот.
Жил;4;ч/д;;ц;Мануильского;70000;;;41981;.;;;;все ком-ции,котёл,частично ремонт,гараж.
Жил;0;уч;;при;Тетеревка;10000;;;41982;.;;;;10 сот земли,под ОСГ,возле речки.
Жил;0;уч;;при;Тетеревка;11000;;;41983;.;;;;10 сот земли,под застройку,р-н Интерстиля.
Жил;2;4/5;п;кор;Чумацкий шлях;40000;;0000;41985;р;;30,00;6,80;н/у,жил.сост,б/з.
Жил;1;6/9;п;пол;Витрука;30000;;0000;41986;.;33,00;18,60;6,20;угл,б/з,жил.сост.
Жил;3;ч/д;;при;Дубно (Ровенская обл);40000;;;41988;.;80,00;;;авт. отопл,газ,вода,ремонт,возм.под офис.
Жил;2;ч/д;;ц;Чудновский пер;32000;;;41992;р;;26,00;7,00;все уд-ва,авт.отопл,м/п окна,отд.двор,земли нет.
Жил;0;уч;;при;"Кооп.""Камянка""";3000;;;41993;.;;;;5 сот земли.
Жил;0;дача;к;при;Соколовский массив;11000;;;41994;.;;;;5 сот земли,хозпостройки.
Жил;1;ч/д;;ц;Гагарина;40000;;;41995;.;;15,50;7,50;отд.двор,1,5 сот,вода,авт.отопл,тел,с/у на ул,метал.гараж.
Жил;0;уч;;при;Соколовский массив;3000;;;41996;.;;;;5 сот прив.земли,углов,ухоженный,метал.будка,возм.под застройку.
Жил;2;ч/д;;мар;Транзитный пер;40000;;;41997;.;47,00;;;все уд-ва,газ,слив,котёл,м/п окна,сарай,4 сот.
Жил;5;дом;;ц;Новосеверная;130000;;;41998;.;137,70;55,60;18,00;Построен в 2005г.,евроремонт.
Жил;0;дом;;ц;Леваневского;120000;;;41999;.;;;;на два входа,авт.отопл,10 сот,под застройку,на 5 сот начато строительство,все ком-ции,выход на улицу
